1391,Outcome,Mental state,Not specified,Schizophrenic and other psychotic disorders,Schizophrenic and psychotic symptoms,,The index of(premorbid/ present) functional assessment,IFA
1392,Outcome,Mental state,Not specified,Schizophrenic and other psychotic disorders,Insight and cognitive aspects,Self,The Beth Israel alexithymia questionnaire,BIAQ
1393,Outcome,Mental state,Not specified,Schizophrenic and other psychotic disorders,Insight and cognitive aspects,Psychiatrist,The questionnaire on family opinions for caregivers,QFO
1394,Outcome,Mental state,Not specified,Schizophrenic and other psychotic disorders,"Emotion, mood and attitude",Psychiatrist,The standardised clinical family interview,SCFI
1395,Outcome,Social functioning,Not specified,Schizophrenic and other psychotic disorders,Social competence and (premorbid) adjustment,Self,The six factor test ,SFT
1396,Outcome,Social functioning,Not specified,Schizophrenic and other psychotic disorders,Social competence and (premorbid) adjustment,Self,The Munich Personality Test,MPT
1397,Outcome,Mental state,Not specified,Schizophrenic and other psychotic disorders,Insight and cognitive aspects,Psychiatrist,The thinking rationally about treatment instrument ,TRAT
1398,Outcome,Mental state,Not specified,Schizophrenic and other psychotic disorders,Insight and cognitive aspects,Psychiatrist,The perceptions of disorder instrument ,POD
1399,Outcome,Mental state,Not specified,Schizophrenic and other psychotic disorders,Schizophrenic and psychotic symptoms,Psychiatrist,The rating scale for psychotic symptoms,RSPS
1400,Outcome,Social functioning,Not specified,Schizophrenic and other psychotic disorders,Social competence and (premorbid) adjustment,Clinician,The patient’s premorbid psychosocial adjustment measure,PPPA
1401,Outcome,Social functioning,Not specified,Schizophrenic and other psychotic disorders,Social competence and (premorbid) adjustment,Clinician,The biographical personality interview ,BPI
1402,Outcome,Mental state,Not specified,Schizophrenic and other psychotic disorders,Schizophrenic and psychotic symptoms,Psychiatrist,The comprehensive assessment of at risk mental states,CARMS
1403,Outcome,Mental state,Not specified,Schizophrenic and other psychotic disorders,Schizophrenic and psychotic symptoms,Self,The Frankfurt selfconcept scale,FSCN /FSKN
1404,Outcome,Mental state,Not specified,Schizophrenic and other psychotic disorders,Schizophrenic and psychotic symptoms,Psychiatrist,The follow up interview for borderline personality disorder ,FUI/FUIBPD/FUIHH
1405,Outcome,Mental state,Not specified,Schizophrenic and other psychotic disorders,Schizophrenic and psychotic symptoms,Psychiatrist,The structural interview of Kernberg,KSI/SIK
1406,Outcome,Mental state,Not specified,Schizophrenic and other psychotic disorders,Positive and or negative symptoms,Self,The acting out scale,AOS/AOAS
1407,Outcome,Mental state,Not specified,Schizophrenic and other psychotic disorders,Schizophrenic and psychotic symptoms,,The behavioural activity rating scale,BARS
1408,Outcome,Mental state,Not specified,Schizophrenic and other psychotic disorders,"Emotion, mood and attitude",Caregiver,The consequences of caring scale,COC
1409,Outcome,Social functioning,Not specified,Schizophrenic and other psychotic disorders,Social competence and (premorbid) adjustment,Caregiver,The MACC behavioural adjustment scale,MACC/MACCAS
1410,Outcome,Mental state,Not specified,Schizophrenic and other psychotic disorders,"Emotion, mood and attitude",Self,The medication compliance checklist,MCC
1411,Outcome,Mental state,Not specified,Schizophrenic and other psychotic disorders,Positive and or negative symptoms,Psychiatrist,The scale for assessment of negative symptoms,SANS
1412,Outcome,Mental state,Not specified,Schizophrenic and other psychotic disorders,Drug attitude,,The self-assessment of hospital treatment,SHT
1413,Outcome,Mental state,Not specified,Schizophrenic and other psychotic disorders,"Emotion, mood and attitude",Self,The tablet attribution questionnaire,TAQ
1414,Outcome,Mental state,Not specified,Schizophrenic and other psychotic disorders,Positive and or negative symptoms,Self,The auditory hallucinations rating scale. ,AHRS
1415,Outcome,Mental state,Not specified,Schizophrenic and other psychotic disorders,"Emotion, mood and attitude",Self,The Soskis Bowers drug attitude scale or The attitude to illness experience,AIE/SBAS/DAS
1416,Outcome,Mental state,Not specified,Schizophrenic and other psychotic disorders,"Emotion, mood and attitude",Self,The Attitudes toward neuroleptic treatment,ANTS/ANTQ
1417,Outcome,Mental state,Not specified,Schizophrenic and other psychotic disorders,Positive and or negative symptoms,Psychiatrist,The dimensions of delusional experiences or dimensions of delusional beliefs,DDE/DDB
1418,Outcome,Mental state,Not specified,Schizophrenic and other psychotic disorders,Positive and or negative symptoms,Psychiatrist,The emotional blunting scale,EBS/RSEB
1419,Outcome,Mental state,Not specified,Schizophrenic and other psychotic disorders,Insight and cognitive aspects,Self,The insight and treatment attitude questionnaire,ITAQ
1420,Outcome,Mental state,Not specified,Schizophrenic and other psychotic disorders,Positive and or negative symptoms,Psychiatrist,The schizophrenia subscales of The AMDP,AMDPSS/AMDPNS
1421,Outcome,Mental state,Not specified,Schizophrenic and other psychotic disorders,"Emotion, mood and attitude",Self,The ward atmosphere scale,WAS
1422,Outcome,Social functioning,Not specified,Schizophrenic and other psychotic disorders,Social competence and (premorbid) adjustment,Clinician,The work and performance scale or Strauss and Carpenter outcome scale,WPF/SCOS
1423,Outcome,Mental state,Not specified,Schizophrenic and other psychotic disorders,Schizophrenic and psychotic symptoms,Psychiatrist,The standardised psychiatric assessment scale of Krawiecka,SPAS/PAS/KS/KSS
1424,Outcome,Mental state,Not specified,Schizophrenic and other psychotic disorders,"Emotion, mood and attitude",Psychiatrist,"The subjective response to anti-psychotic drugs, The medication response questionnaire, The subjective response measure/ questionnaire or The neuroleptic dysphoria scale",SRAD/MRQ/SRM/SRQ/NDS/DS
1425,Outcome,Mental state,Not specified,Schizophrenic and other psychotic disorders,Insight and cognitive aspects,Self,The self appraisal of illness questionnaire ,SAIQ
1426,Outcome,Mental state,Not specified,Schizophrenic and other psychotic disorders,Insight and cognitive aspects,Psychiatrist,The cognitive bias task,CBT
1427,Outcome,Mental state,Not specified,Schizophrenic and other psychotic disorders,Schizophrenic and psychotic symptoms,Self,The computerized selfassessment of psychosis severity questionnaire ,COSAPSQ/SOSA
1428,Outcome,Mental state,Not specified,Schizophrenic and other psychotic disorders,Insight and cognitive aspects,Self,The cognitive slippage scale,CSS
1429,Outcome,Social functioning,Not specified,Schizophrenic and other psychotic disorders,Social competence and (premorbid) adjustment,,The ego functioning assessment questionnaire and The object relations scale,EFAQ/ORS
1430,Outcome,Mental state,Not specified,Schizophrenic and other psychotic disorders,"Emotion, mood and attitude",Psychiatrist,The patient interview for assessing patient perception of family relationships or patient perception interview,PPI
1431,Outcome,Mental state,Not specified,Schizophrenic and other psychotic disorders,Schizophrenic and psychotic symptoms,Self,The computerized selfassessment of psychosis severity questionnaire,COSAPSQ
1432,Outcome,Mental state,Not specified,Schizophrenic and other psychotic disorders,Insight and cognitive aspects,Self,The awareness of being a patient scale,ABPS
1433,Outcome,Mental state,Not specified,Schizophrenic and other psychotic disorders,Schizophrenic and psychotic symptoms,Psychiatrist,The AMDP schizophrenia subscale and The negative syndrome subscale,AMDPSS/AMDPNS
1434,Outcome,Behaviour,Not specified,Schizophrenic and other psychotic disorders,Observed behaviour,,The abbreviated premorbid history scale,APHS
1435,Outcome,Mental state,Not specified,Schizophrenic and other psychotic disorders,Insight and cognitive aspects,Self,The attributional style questionnaire,ASQ
1436,Outcome,Mental state,Not specified,Schizophrenic and other psychotic disorders,Schizophrenic and psychotic symptoms,Self,The experience of aversive tension and dissociation questionnaire ,EATDQ/ATD
1437,Outcome,Mental state,Not specified,Schizophrenic and other psychotic disorders,"Emotion, mood and attitude",Psychiatrist,The Beth Israel alexithymia questionnaire,BIAQ
1438,Outcome,Mental state,Not specified,Schizophrenic and other psychotic disorders,Insight and cognitive aspects,Self,Bell's object relations reality testing inventory,BORRTI
1439,Outcome,Mental state,Not specified,Schizophrenic and other psychotic disorders,"Emotion, mood and attitude",Psychiatrist,The self-report inventory for borderline personality disorder or borderline disorder organisation scale,SRIBPD/BPD/BDOS
1440,Outcome,Mental state,Not specified,Schizophrenic and other psychotic disorders,"Emotion, mood and attitude",Psychiatrist,The borderline syndrome index,BSI
1441,Outcome,Mental state,Not specified,Schizophrenic and other psychotic disorders,Positive and or negative symptoms,Psychiatrist,The borderline syndrome index,BSI
1442,Outcome,Social functioning,Not specified,Schizophrenic and other psychotic disorders,Social competence and (premorbid) adjustment,Clinician,The community adjustment form,CAF
1443,Outcome,Behaviour,Not specified,Schizophrenic and other psychotic disorders,,Nurse and caregiver,The current behaviour schedule,CBS
1444,Outcome,Mental state,Not specified,Schizophrenic and other psychotic disorders,"Emotion, mood and attitude",Psychiatrist,The carer coping style questionnaire,CCSQ
1445,Outcome,Mental state,Not specified,Schizophrenic and other psychotic disorders,Positive and or negative symptoms,Self,The Cambridge depersonalisation scale,CDS
1446,Outcome,Mental state,Not specified,Schizophrenic and other psychotic disorders,Schizophrenic and psychotic symptoms,Psychiatrist,The Calgary depression scale,CDS
1447,Outcome,Mental state,Not specified,Schizophrenic and other psychotic disorders,"Emotion, mood and attitude",Psychiatrist,The Calgary depression scale,CDS
1448,Outcome,Mental state,Not specified,Schizophrenic and other psychotic disorders,"Emotion, mood and attitude",Caregiver,The caregiver hassles scale,CHS
1449,Outcome,Social functioning,Not specified,Schizophrenic and other psychotic disorders,Social competence and (premorbid) adjustment,Caregiver,The chart of interpersonal reactions in closed living environments ,CIRCLE
1450,Outcome,Mental state,Not specified,Schizophrenic and other psychotic disorders,Insight and cognitive aspects,Self,The Chapin social insight scale,CSIS
1451,Outcome,Mental state,Not specified,Schizophrenic and other psychotic disorders,"Emotion, mood and attitude",Self,The drug attitude inventory,DAI
1452,Outcome,Social functioning,Not specified,Schizophrenic and other psychotic disorders,Social competence and (premorbid) adjustment,Clinician,The (physical) disability assessment schedule,DAS/PDAS
1453,Outcome,Mental state,Not specified,Schizophrenic and other psychotic disorders,Insight and cognitive aspects,Self,The dysfunctional attitude scale,DAS
1454,Outcome,Mental state,Not specified,Schizophrenic and other psychotic disorders,Positive and or negative symptoms,Self,The dissociative experiences scale,DES
1455,Outcome,Behaviour,Not specified,Schizophrenic and other psychotic disorders,,Nurse and caregiver,The discharge readiness inventory,DRI
1456,Outcome,Mental state,Not specified,Schizophrenic and other psychotic disorders,Positive and or negative symptoms,Self,The ego-psychopathology scale,EPP
1457,Outcome,Mental state,Not specified,Schizophrenic and other psychotic disorders,Insight and cognitive aspects,Self,The early signs scale or The relapse prediction scale,ESS/RPS
1458,Outcome,Mental state,Not specified,Schizophrenic and other psychotic disorders,Positive and or negative symptoms,Self,The early signs or relapse prediction scale,ESS/RPS
1459,Outcome,Mental state,Not specified,Schizophrenic and other psychotic disorders,"Emotion, mood and attitude",Self,The family attitudes and beliefs scale,FABS
1460,Outcome,Mental state,Not specified,Schizophrenic and other psychotic disorders,"Emotion, mood and attitude",Caregiver,Family adaptability and coherence evaluation system,FACES III
1461,Outcome,Mental state,Not specified,Schizophrenic and other psychotic disorders,"Emotion, mood and attitude",Caregiver,The family assessment device,FAD
1462,Outcome,Mental state,Not specified,Schizophrenic and other psychotic disorders,"Emotion, mood and attitude",Caregiver,The family attitude scale,FAS
1463,Outcome,Mental state,Not specified,Schizophrenic and other psychotic disorders,"Emotion, mood and attitude",Caregiver,"The family burden interview, caregiver burden scale",FBI/CBS
1464,Outcome,Mental state,Not specified,Schizophrenic and other psychotic disorders,"Emotion, mood and attitude",Caregiver,The family distress scale,FDS
1465,Outcome,Social functioning,Not specified,Schizophrenic and other psychotic disorders,Social competence and (premorbid) adjustment,,The global assessment of functioning,GAF
1466,Outcome,Mental state,Not specified,Schizophrenic and other psychotic disorders,Schizophrenic and psychotic symptoms,Nurse,The general psychopathology scale,GPS
1467,Outcome,Mental state,Not specified,Schizophrenic and other psychotic disorders,Insight and cognitive aspects,Self,The goal workbook,GW
1468,Outcome,Mental state,Not specified,Schizophrenic and other psychotic disorders,"Emotion, mood and attitude",Self,The hypomanic personality scale,HPS
1469,Outcome,Social functioning,Not specified,Schizophrenic and other psychotic disorders,Social competence and (premorbid) adjustment,Clinician,The independent living skills scale,ILSS
1470,Outcome,Mental state,Not specified,Schizophrenic and other psychotic disorders,Schizophrenic and psychotic symptoms,Psychiatrist,The item sheet for childhood schizophrenia ,ISCS
1471,Outcome,Mental state,Not specified,Schizophrenic and other psychotic disorders,"Emotion, mood and attitude",Psychiatrist,The insight and treatment attitude questionnaire,ITAQ
1472,Outcome,Social functioning,Not specified,Schizophrenic and other psychotic disorders,Social competence and (premorbid) adjustment,Clinician,The Katz adjustment scale,KAS
1473,Outcome,Mental state,Not specified,Schizophrenic and other psychotic disorders,"Emotion, mood and attitude",Self,The Kleiger Kinsman alexithymia scale,KKAS
1474,Outcome,Mental state,Not specified,Schizophrenic and other psychotic disorders,"Emotion, mood and attitude",Psychiatrist,The Kleiger Kinsman Alexithymia scale,AS/KKAS
1475,Outcome,Social functioning,Not specified,Schizophrenic and other psychotic disorders,Social competence and (premorbid) adjustment,Clinician,The level of functioning scale,LFS/LOF/LOFS
1476,Outcome,Behaviour,Not specified,Schizophrenic and other psychotic disorders,,Nurse and caregiver,The life skills profile,LSP
1477,Outcome,Social functioning,Not specified,Schizophrenic and other psychotic disorders,Social competence and (premorbid) adjustment,Clinician,The life skills profile,LSP
1478,Outcome,Behaviour,Not specified,Schizophrenic and other psychotic disorders,,Clinician,The MACC behavioural adjustment scale,MACC/MACCAS
1479,Outcome,Mental state,Not specified,Schizophrenic and other psychotic disorders,Schizophrenic and psychotic symptoms,Psychiatrist,The Maastricht assessment of coping strategies ,MASC
1480,Outcome,Mental state,Not specified,Schizophrenic and other psychotic disorders,Insight and cognitive aspects,Psychiatrist,The assessment of mental competency in community dwelling elderly or The physician’s judgement of competency,MCDE/AMCDE/PJC
1481,Outcome,Behaviour,Not specified,Schizophrenic and other psychotic disorders,,Nurse and caregiver,The Morningside rehabilitation status scale,MRSS
1482,Outcome,Mental state,Not specified,Schizophrenic and other psychotic disorders,Positive and or negative symptoms,Psychiatrist,The neurological assessment battery,NAB
1483,Outcome,Mental state,Not specified,Schizophrenic and other psychotic disorders,Schizophrenic and psychotic symptoms,Psychiatrist,Carpenter and Strauss's psychiatric assessment interview,PAI
1484,Outcome,Social functioning,Not specified,Schizophrenic and other psychotic disorders,Social competence and (premorbid) adjustment,Clinician,The psychosocial adjustment to illness scale,PAIS
1485,Outcome,Mental state,Not specified,Schizophrenic and other psychotic disorders,Positive and or negative symptoms,Psychiatrist,The positive and negative syndrome scale,PANSS
1486,Outcome,Mental state,Not specified,Schizophrenic and other psychotic disorders,"Emotion, mood and attitude",Psychiatrist,The patient attitude questionnaire,PAQ
1487,Outcome,Mental state,Not specified,Schizophrenic and other psychotic disorders,Positive and or negative symptoms,Psychiatrist,The psychotic anxiety scale,PAS
1488,Outcome,Mental state,Not specified,Schizophrenic and other psychotic disorders,"Emotion, mood and attitude",Self,The patient attitude to treatment scale,PAT
1489,Outcome,Social functioning,Not specified,Schizophrenic and other psychotic disorders,Social competence and (premorbid) adjustment,Clinician,The Loranger personality disorder examination,PDE/LPDE
1490,Outcome,Mental state,Not specified,Schizophrenic and other psychotic disorders,Positive and or negative symptoms,Self,The psychotic disintegration scale,PDI/PDS
1491,Outcome,Mental state,Not specified,Schizophrenic and other psychotic disorders,"Emotion, mood and attitude",Self,The self-rating scale to measure subjective well-being on neuroleptics,SWN
1492,Outcome,Mental state,Not specified,Schizophrenic and other psychotic disorders,Schizophrenic and psychotic symptoms,Self,The subjective well-being under neuroleptics short form ,SWN
1493,Outcome,Mental state,Not specified,Schizophrenic and other psychotic disorders,Insight and cognitive aspects,Self,The Toronto Alexithymia scale,TAS
1494,Outcome,Mental state,Not specified,Schizophrenic and other psychotic disorders,"Emotion, mood and attitude",Self,The Toronto alexithymia scale,TAS
1495,Outcome,Mental state,Not specified,Schizophrenic and other psychotic disorders,"Emotion, mood and attitude",Self,Tambs social support scale,TSS
1496,Outcome,Mental state,Not specified,Schizophrenic and other psychotic disorders,"Emotion, mood and attitude",Psychiatrist,The understanding medication questionnaire,UMQ
1497,Outcome,Mental state,Not specified,Schizophrenic and other psychotic disorders,Schizophrenic and psychotic symptoms,Self,The Voice topography scale,VTS
1498,Outcome,Mental state,Not specified,Schizophrenic and other psychotic disorders,Positive and or negative symptoms,Self,"The weird, illusory, magical and strange questionnaire or The Mcleans hospital symptom checklist",WIMS/MHSC
1499,Outcome,Mental state,Not specified,Schizophrenic and other psychotic disorders,"Emotion, mood and attitude",Self,The Wisconsin manual for assessing psychotic like experiences,WMAPE/MAPE
1500,Outcome,Social functioning,Not specified,Schizophrenic and other psychotic disorders,Social competence and (premorbid) adjustment,Caregiver,The social functioning scales,SFS
1501,Outcome,Behaviour,Not specified,Schizophrenic and other psychotic disorders,,Nurse and caregiver,The symptom related behavioural disturbance scale,SBDS/SRBDS
1502,Outcome,Mental state,Not specified,Schizophrenic and other psychotic disorders,Schizophrenic and psychotic symptoms,Nurse,The examination of mental status or evaluation of mental state,EMS
1503,Outcome,Behaviour,Not specified,Schizophrenic and other psychotic disorders,,Nurse and caregiver,The aberrant behaviour checklist,ABC
1504,Outcome,Mental state,Not specified,Schizophrenic and other psychotic disorders,"Emotion, mood and attitude",Caregiver,The semantic differential scale of Osgood ,SD /SDO
1505,Outcome,Mental state,Not specified,Schizophrenic and other psychotic disorders,Insight and cognitive aspects,Self,Peters et al delusions inventory,PDI
1506,Outcome,Social functioning,Not specified,Schizophrenic and other psychotic disorders,Social competence and (premorbid) adjustment,Self,Harrow’s functioning interview,HFI see +V:::::
1507,Outcome,Mental state,Not specified,Schizophrenic and other psychotic disorders,Schizophrenic and psychotic symptoms,Psychiatrist,,
1508,Outcome,Mental state,Not specified,Schizophrenic and other psychotic disorders,Schizophrenic and psychotic symptoms,Psychiatrist,,
1509,Outcome,Mental state,Not specified,Schizophrenic and other psychotic disorders,Schizophrenic and psychotic symptoms,Psychiatrist,,
1510,Outcome,Mental state,Not specified,Schizophrenic and other psychotic disorders,Schizophrenic and psychotic symptoms,Nurse,,
1511,Outcome,Mental state,Not specified,Schizophrenic and other psychotic disorders,Schizophrenic and psychotic symptoms,Self,,
1512,Outcome,Mental state,Not specified,Schizophrenic and other psychotic disorders,Schizophrenic and psychotic symptoms,,,
1513,Outcome,Mental state,Not specified,Schizophrenic and other psychotic disorders,Insight and cognitive aspects,Self,,
1514,Outcome,Mental state,Not specified,Schizophrenic and other psychotic disorders,Insight and cognitive aspects,,,
1515,Outcome,Social functioning,Not specified,Schizophrenic and other psychotic disorders,Social competence and (premorbid) adjustment,Caregiver,,
1516,Outcome,Social functioning,Not specified,Schizophrenic and other psychotic disorders,Social competence and (premorbid) adjustment,Self,,
1517,Outcome,Social functioning,Not specified,Schizophrenic and other psychotic disorders,Social competence and (premorbid) adjustment,,,
1518,Outcome,Mental state,Not specified,Schizophrenic and other psychotic disorders,"Emotion, mood and attitude",Caregiver,,
1519,Outcome,Mental state,Not specified,Schizophrenic and other psychotic disorders,"Emotion, mood and attitude",Self,,
1520,Outcome,Mental state,Not specified,Schizophrenic and other psychotic disorders,"Emotion, mood and attitude",Self,,
1521,Outcome,Mental state,Not specified,Schizophrenic and other psychotic disorders,"Emotion, mood and attitude",Self,,
1522,Outcome,Mental state,Not specified,Schizophrenic and other psychotic disorders,Drug attitude,,,
1523,Outcome,Behaviour,Not specified,Schizophrenic and other psychotic disorders,,Nurse and caregiver,,
1524,Outcome,Behaviour,Not specified,Schizophrenic and other psychotic disorders,Observed behaviour,,,
1525,Outcome,Mental state,Not specified,Schizophrenic and other psychotic disorders,Positive and or negative symptoms,Self,,
1526,Outcome,Mental state,Not specified,Schizophrenic and other psychotic disorders,Positive and or negative symptoms,Self,,
1527,Outcome,Mental state,Not specified,Schizophrenic and other psychotic disorders,Positive and or negative symptoms,,,
1528,Outcome,Mental state,Not specified,Schizophrenic and other psychotic disorders,Insight and cognitive aspects,Psychiatrist,,
1529,Outcome,Social functioning,Not specified,Schizophrenic and other psychotic disorders,Social competence and (premorbid) adjustment,Clinician,,
1530,Outcome,Mental state,Not specified,Schizophrenic and other psychotic disorders,"Emotion, mood and attitude",Psychiatrist,,
1531,Outcome,Behaviour,Not specified,Schizophrenic and other psychotic disorders,,Clinician,,
1532,Outcome,Mental state,Not specified,Schizophrenic and other psychotic disorders,Positive and or negative symptoms,Psychiatrist,,
1533,Outcome,Mental state,Not specified,Schizophrenic and other psychotic disorders,Positive and or negative symptoms,Psychiatrist,,
1534,Outcome,Mental state,Not specified,Schizophrenic and other psychotic disorders,Positive and or negative symptoms,Psychiatrist,,
1535,Outcome,Mental state,Not specified,Schizophrenic and other psychotic disorders,Positive and or negative symptoms,Psychiatrist,,
1536,Outcome,Mental state,Not specified,Schizophrenic and other psychotic disorders,Positive and or negative symptoms,Psychiatrist,,
1537,Outcome,Mental state,Not specified,Schizophrenic and other psychotic disorders,Positive and or negative symptoms,Psychiatrist,,
1538,Outcome,Mental state,Not specified,Schizophrenic and other psychotic disorders,Positive and or negative symptoms,Psychiatrist,,
1539,Outcome,Mental state,Not specified,Schizophrenic and other psychotic disorders,Positive and or negative symptoms,Psychiatrist,,
1540,Outcome,Mental state,Not specified,Schizophrenic and other psychotic disorders,Positive and or negative symptoms,Psychiatrist,,
1541,Outcome,Mental state,Elderly,Psychiatric symptoms,,Clinician,"The symptom rating scale for delirium, or delirium rating scale and the DRS-revised-9",SRSD/DRS/DSRS/DRSR/DRSR98 (Trzepacs)
1542,Outcome,Mental state,Elderly,Psychiatric symptoms,,Clinician,The rating scale for geriatric patients or the Beurteilungs Skala fuer Geriatrische Patienten,BGP/RSGP
1543,Outcome,Mental state,Elderly,Psychiatric symptoms,,Clinician,The neuropsychiatric inventory,NPI
1544,Outcome,Mental state,Elderly,Psychiatric symptoms,,Clinician,The Pittsburgh agitation scale,PAS
1545,Outcome,Mental state,Elderly,Psychiatric symptoms,,Clinician,The brief dementia scale,BDS
1546,Outcome,Mental state,Elderly,Psychiatric symptoms,,Clinician,The behavioral syndromes scale in dementia,BSSD
1547,Outcome,Mental state,Elderly,Psychiatric symptoms,,Clinician,The confusion assessment method,CAM
1548,Outcome,Mental state,Elderly,Psychiatric symptoms,,Clinician,"The geriatric mental state schedule or comprehensive assessment and referral evaluation,The survey psychiatric assessment schedule for elderly andThe short CARE",GMSS/CARE/SPAS/SCARE
1549,Outcome,Mental state,Elderly,Psychiatric symptoms,,Clinician,The CPRS derived dementia scale,CPRSDS
1550,Outcome,Mental state,Elderly,Psychiatric symptoms,,Clinician,The Columbia University scale for psychopathology in Alzheimer disease,CUSPAD
1551,Outcome,Mental state,Elderly,Psychiatric symptoms,,Clinician,The NIH dementia mood assessment scale,DMAS
1552,Outcome,Mental state,Elderly,Psychiatric symptoms,,Clinician,The Johns Hopkins University Alzheimer Disease Research Center dementia signs and symptom scale,DSS/DSSS/JHUDSS
1553,Outcome,Mental state,Elderly,Psychiatric symptoms,,Clinician,The GMSS-depression scale,GMSSDS
1554,Outcome,Mental state,Elderly,Psychiatric symptoms,,Clinician,The multifocus assessment scale for frail elderly (Revised),MAS/MASR
1555,Outcome,Mental state,Elderly,Psychiatric symptoms,,Clinician,The memory and behavior problem checklist and the revised MBPC,MBPC/RMBPC
1556,Outcome,Mental state,Elderly,Psychiatric symptoms,,Clinician,The neurobehavioral rating scale,NBRS/NRS
1557,Outcome,Mental state,Elderly,Psychiatric symptoms,,Clinician,The rating scale for organic brain syndromes,OBS
1558,Outcome,Mental state,Elderly,Psychiatric symptoms,,Clinician,The Canberra interview for elderly and the psychogeriatric assessment scales,CIE/PAS/PGAS
1559,Outcome,Mental state,Elderly,Psychiatric symptoms,,Clinician,The present behaviour examination,PBE
1560,Outcome,Mental state,Elderly,Psychiatric symptoms,,Clinician,The Sandoz clinical assessment - geriatric patients,SCAG
1561,Outcome,Mental state,Elderly,Psychiatric symptoms,,Clinician,The neuropsychology behaviour and affect scale,NBAP
1562,Outcome,Mental state,Elderly,Psychiatric symptoms,,Clinician,The confusional state evaluation ,CSE
1563,Outcome,Mental state,Elderly,Psychiatric symptoms,,Clinician,The agitated behaviour in dememtia scale ,ABID/ABDS
1564,Outcome,Mental state,Elderly,Psychiatric symptoms,,Clinician,The confabulation questionnaire or confabulation interview,CQ/CI
1565,Outcome,Mental state,Elderly,Psychiatric symptoms,,Clinician,The delirium assessment scale,DAS
1566,Outcome,Mental state,Elderly,Psychiatric symptoms,,Clinician,The dementia psychosis scale,DPS
1567,Outcome,Mental state,Elderly,Psychiatric symptoms,,Clinician,The Memorial delirium assessment scale,MDAS
1568,Outcome,Mental state,Elderly,Psychiatric symptoms,,Clinician,The Manchester Oxford University Scale for psychopathological assessment of dementia,MOUSEPAD
1569,Outcome,Mental state,Elderly,Psychiatric symptoms,,Clinician,The mental status examination record,MSER
1570,Outcome,Mental state,Elderly,Psychiatric symptoms,,Clinician,The inventory of psychic and somatic complaints - elderly observation,IPSCEO
1571,Outcome,Mental state,Elderly,Psychiatric symptoms,,Clinician,,
1572,Outcome,Mental state,Elderly,Psychiatric symptoms,,Clinician,,
1573,Outcome,Mental state,Elderly,Psychiatric symptoms,,Clinician,,
1574,Outcome,Mental state,Elderly,Psychiatric symptoms,,Clinician,,
1575,Outcome,Mental state,Elderly,Psychiatric symptoms,,Clinician,,
1576,Outcome,Mental state,Elderly,Psychiatric symptoms,,Clinician,Fischer's symptom checklist,FSCL
1577,Outcome,Mental state,Elderly,Psychiatric symptoms,,Clinician,The brief assessment scale depression or the brief assessment interview (including a card version) and the even briefer assessment scale,BAIBAS/BASD/EBAS/BASDEC
1578,Outcome,Mental state,Elderly,Psychiatric symptoms,,Clinician,The modified present state examination,MPSE
1579,Outcome,Mental state,Elderly,Psychiatric symptoms,,Clinician,The behavioral pathology in Alzheimer disease rating scale,BEHAVE/BEHAVEAD/BPADRS
1580,Outcome,Mental state,Elderly,Psychiatric symptoms,,Clinician,The unidimensional scale for dementia,USD
1581,Outcome,Mental state,Elderly,Psychiatric symptoms,,Caregiver,The brief agitation rating scale,BARS
1582,Outcome,Mental state,Elderly,Psychiatric symptoms,,Caregiver,The (empirical) behavioural pathology in Alzheimer disease rating scale andThe psychobehavioural questionnaire orThe psychopathology scale of dementia of Alzheimer Type as well asThe frequency weighted scored version.,EBEHAVE/BEHAVE/BEHAVEAD/BEHAVEADFW/PBQ/PSDAT
1583,Outcome,Mental state,Elderly,Psychiatric symptoms,,Caregiver,Global assessment of psychiatric symptoms - elderly,GAPSE
1584,Outcome,Mental state,Elderly,Psychiatric symptoms,,Caregiver,The discomfort scale for advanced Alzheimer patients,DS/DSAAT
1585,Outcome,Mental state,Elderly,Psychiatric symptoms,,Caregiver,The Gottfries-Cronholm geriatric rating scale,GCGRS
1586,Outcome,Mental state,Elderly,Psychiatric symptoms,,Caregiver,The nurse's assessment of global symptomatology elderly andThe relative's assessment of global symptomatology elderly,NAGSE/RAGSE
1587,Outcome,Mental state,Elderly,Psychiatric symptoms,,Caregiver,The behaviour rating scale for dementia ofThe consortium to establish a registry for Alzheimer's disease,BRSD/CERAD/CBRS
1588,Outcome,Mental state,Elderly,Psychiatric symptoms,,Caregiver,The brief behaviour and symptom rating scale or brief noncognitive symptom rating scale,BBSRS/BSRS/BNRS
1589,Outcome,Social functioning and behaviour,Elderly,"Observed behaviour, social competence and adjustment",,Clinician ,The social participation scale,SPS/CASS
1590,Outcome,Social functioning and behaviour,Elderly,"Observed behaviour, social competence and adjustment",,Clinician ,The care needs assessment pack for dementia,CARENAPD
1591,Outcome,Social functioning and behaviour,Elderly,"Observed behaviour, social competence and adjustment",,Clinician ,The Alzheimers Disease functional assessment and change scale,ADFACS
1592,Outcome,Social functioning and behaviour,Elderly,"Observed behaviour, social competence and adjustment",,Clinician ,,
1593,Outcome,Social functioning and behaviour,Elderly,"Observed behaviour, social competence and adjustment",,Clinician ,,
1594,Outcome,Social functioning and behaviour,Elderly,"Observed behaviour, social competence and adjustment",,Clinician ,The memory and behavioral problem checklist,MBPC/RMBPC
